X,Y,Z
-1.225 , 4.2134786922472225 , -1.5001923289555077e-16
-1.2563115277358952 , 4.497043044312834 , -1.5385378911736851e-16
-1.2863008392297592 , 4.609041194312896 , -1.5752642055032788e-16
-1.316207632337374 , 4.694038649499658 , -1.6118894639552813e-16
-1.346054197867194 , 4.76477676134148 , -1.6484409648969172e-16
-1.3758476342028394 , 4.826247423958974 , -1.6849274013409657e-16
-1.4055916744854615 , 4.881033734461666 , -1.7213533450667888e-16
-1.43528889469902 , 4.930681868590203 , -1.7577219507448974e-16
-1.4649413549538344 , 4.976206079897569 , -1.7940357412828e-16
-1.4945508238790746 , 5.01831521651847 , -1.8302968826265482e-16
-1.5241188993651134 , 5.057528365693001 , -1.866507331627473e-16
-1.5536470345435718 , 5.094239480686317 , -1.9026688678585625e-16
-1.583136599345941 , 5.128756204389147 , -1.9387831690020323e-16
-1.6125888647026705 , 5.161324342282564 , -1.9748517914987895e-16
-1.642005029897525 , 5.1921441078261665 , -2.0108762040478582e-16
-1.6713862465283391 , 5.221381241740947 , -2.0468578169498394e-16
-1.700733587694812 , 5.24917480606249 , -2.0827979443728458e-16
-1.7300480816387473 , 5.2756429063956425 , -2.1186978455499108e-16
-1.7593307171383339 , 5.300886891949941 , -2.154558731385078e-16
-1.7885824257963443 , 5.324994507988036 , -2.1903817427627015e-16
-1.8178041013809125 , 5.348042354579151 , -2.2261679742330654e-16
-1.846996599060832 , 5.370097781257936 , -2.261918473075895e-16
-1.8761607354114658 , 5.391220385889197 , -2.2976342393075957e-16
-1.905297299295603 , 5.411463221381823 , -2.333316239006457e-16
-1.9344070392553325 , 5.430873752454591 , -2.3689653888721515e-16
-1.9634906770742266 , 5.449494658528458 , -2.404582572834621e-16
-1.9925488925069605 , 5.467364473463385 , -2.440168623353253e-16
-2.021582372729582 , 5.484518160029827 , -2.475724381975994e-16
-2.050591743705703 , 5.500987508451995 , -2.5112506152871787e-16
-2.079577618022122 , 5.516801558500769 , -2.5467480734892685e-16
-2.1085405863908013 , 5.5319869127932595 , -2.582217479995778e-16
-2.13748122527255 , 5.54656801520777 , -2.617659540767591e-16
-2.1664000666104757 , 5.560567369859002 , -2.653074907247132e-16
-2.195297651242159 , 5.574005777860043 , -2.6884642417694126e-16
-2.224174486782295 , 5.586902484299484 , -2.7238281659831447e-16
-2.253031065939247 , 5.599275344884482 , -2.759167283282048e-16
-2.2818678495387346 , 5.611140952191046 , -2.7944821580148654e-16
-2.310685309124647 , 5.622514774701034 , -2.8297733676563114e-16
-2.339483876334067 , 5.633411232439213 , -2.8650414408093574e-16
-2.368263982161727 , 5.643843810783293 , -2.900286905290323e-16
-2.397026034483975 , 5.653825129293983 , -2.935510260603673e-16
-2.4257704255938606 , 5.663367019399448 , -2.970711987169834e-16
-2.454497566231142 , 5.672480599792728 , -3.0058925879999367e-16
-2.483207798947958 , 5.681176299010178 , -3.0410524825993613e-16
-2.511901509254117 , 5.689463955728373 , -3.07619214308146e-16
-2.540579024399504 , 5.69735282142938 , -3.111311970211758e-16
-2.569240702743053 , 5.7048516393355975 , -3.146412402853376e-16
-2.5978868542221387 , 5.71196865066898 , -3.1814938205701286e-16
-2.6265178129202167 , 5.718711656855533 , -3.21655663249625e-16
-2.6551338723142295 , 5.725088026831199 , -3.2516011980373384e-16
-2.683735344439631 , 5.731104746463799 , -3.2866278993266134e-16
-2.712322507170507 , 5.736768426440143 , -3.321637076661685e-16
-2.7408956535399795 , 5.7420853419426745 , -3.356629088904629e-16
-2.7694550468818093 , 5.747061440141587 , -3.3916042585462907e-16
-2.79800096068211 , 5.751702372256309 , -3.426562920510565e-16
-2.8265336507858647 , 5.75601350273952 , -3.4615053881171916e-16
-2.8550533527059567 , 5.7599999285430465 , -3.496431949786269e-16
-2.883560320303083 , 5.7636665027058385 , -3.531342916407487e-16
-2.912054806455087 , 5.767017839419919 , -3.566238597666888e-16
-2.940537021166227 , 5.770058321591087 , -3.6011192507455125e-16
-2.969007193398295 , 5.77279212827529 , -3.6359851560406886e-16
-2.997465542568546 , 5.775223236815288 , -3.6708365822610547e-16
-3.025912279520847 , 5.777355434275794 , -3.7056737876158763e-16
-3.054347616935 , 5.779192328408151 , -3.7404970325627936e-16
-3.0827717290301972 , 5.780737352811499 , -3.7753065304587826e-16
-3.1111848363085457 , 5.781993787050769 , -3.8101025513410424e-16
-3.1395871245870186 , 5.782964748594775 , -3.8448853227697347e-16
-3.167978819341913 , 5.783653209074364 , -3.879655120873685e-16
-3.1963598514116347 , 5.784061987523035 , -3.914411860954368e-16
-3.225562794350129 , 5.784187046437383 , -3.9501751515496774e-16
-3.293262701346614 , 5.783377693299725 , -4.033083625955497e-16
-3.3609078614378864 , 5.781036165428972 , -4.115925054739084e-16
-3.428500321061864 , 5.777190902510671 , -4.198701944064084e-16
-3.4960420226375932 , 5.771867058414552 , -4.2814166727077673e-16
-3.56353482827985 , 5.765086767896342 , -4.364071521103031e-16
-3.630980503054766 , 5.756869369215542 , -4.446668650832466e-16
-3.6983806895792033 , 5.747231609825136 , -4.529210073521552e-16
-3.7657369829256737 , 5.736187825588806 , -4.611697742570738e-16
-3.8330508747295506 , 5.723750076114264 , -4.694133484706506e-16
-3.9003237861785953 , 5.709928278326252 , -4.776519040381902e-16
-3.967557069543939 , 5.694730309811762 , -4.858856065651437e-16
-4.034752005484579 , 5.6781620978443215 , -4.941146128870054e-16
-4.101909818759284 , 5.660227692211748 , -5.023390729934657e-16
-4.169031683474346 , 5.640929318879797 , -5.105591306710759e-16
-4.2361187027303036 , 5.620267427461098 , -5.187749210106904e-16
-4.303171940114442 , 5.5982407251771225 , -5.269865742641858e-16
-4.370192408980308 , 5.574846194677013 , -5.351942145315795e-16
-4.437181077279792 , 5.550079104232296 , -5.433979603527902e-16
-4.504138871464836 , 5.523933005939698 , -5.515979251854582e-16
-4.571066677813044 , 5.496399723235484 , -5.59794217567287e-16
-4.637965344914964 , 5.467469327863498 , -5.67986941420646e-16
-4.704835686617085 , 5.437130105449577 , -5.761761964129853e-16
-4.771678481482036 , 5.405368510769012 , -5.8436207789072785e-16
-4.838494476919415 , 5.37216911081811 , -5.925446773851508e-16
-4.905284392711874 , 5.337514513856892 , -6.007240830442064e-16
-4.9720489138873925 , 5.30138528940166 , -6.089003787596269e-16
-5.038788707940591 , 5.263759867269638 , -6.170736462759272e-16
-5.105504409230713 , 5.224614426714723 , -6.252439632797091e-16
-5.172196630854922 , 5.18392276622837 , -6.334114048537205e-16
-5.238865963665617 , 5.141656152904121 , -6.415760433565112e-16
-5.305512970053919 , 5.09778315573419 , -6.497379476611299e-16
-5.372138204530087 , 5.05226944346103 , -6.57897185675498e-16
-5.43874218727444 , 5.005077568955675 , -6.660538211033318e-16
-5.505325430944325 , 4.956166711033025 , -6.74207916727049e-16
-5.571888425501389 , 4.905492385316531 , -6.823595325496462e-16
-5.638431637904297 , 4.853006119143121 , -6.905087257570665e-16
-5.704955537225663 , 4.798655059326046 , -6.986555537941377e-16
-5.771460548233364 , 4.742381555214626 , -7.068000686799217e-16
-5.837947105009549 , 4.684122646505488 , -7.149423235741502e-16
-5.904415626899997 , 4.623809476636336 , -7.230823698318695e-16
-5.970866509953035 , 4.561366629586637 , -7.312202559550113e-16
-6.037300128197171 , 4.496711361000839 , -7.393560277488571e-16
-6.10371686344517 , 4.429752668945328 , -7.47489731971985e-16
-6.170117081413258 , 4.360390213458705 , -7.556214134117155e-16
-6.236501126612979 , 4.288513056216278 , -7.637511142585447e-16
-6.302869340762866 , 4.213998144107405 , -7.718788763609232e-16
-6.369222048735763 , 4.136708499496953 , -7.800047395042999e-16
-6.435559576431069 , 4.056491023870704 , -7.881287435998404e-16
-6.501882229721646 , 3.9731738402551304 , -7.96250926106167e-16
-6.568190314301965 , 3.8865630223637395 , -8.043713244600549e-16
-6.634484120600696 , 3.7964385443209134 , -8.124899742287585e-16
-6.700763932894141 , 3.7025492085670972 , -8.20606910226084e-16
-6.7670300324790755 , 3.6046062001592993 , -8.287221669009509e-16
-6.833282692692576 , 3.502274806256673 , -8.36835777727497e-16
-6.899522175609996 , 3.395163626582031 , -8.449477748006964e-16
-6.965748746818152 , 3.2828102393661895 , -8.530581906455536e-16
-7.031962664340265 , 3.1646618012410332 , -8.611670568607999e-16
-7.098164188812665 , 3.040048221793067 , -8.692744053651799e-16
-7.164353580166246 , 2.908144075229815 , -8.773802679910473e-16
-7.230531108542624 , 2.767912880076986 , -8.854846778212088e-16
-7.2966970647313145 , 2.6180225452168173 , -8.935876704671092e-16
-7.362851776744485 , 2.4567113340730695 , -9.016892860986535e-16
-7.4289956516157325 , 2.2815634740093893 , -9.097895745630813e-16
-7.495129273676909 , 2.089106260461754 , -9.178886074204054e-16
-7.561253667168217 , 1.8740160327593185 , -9.259865101038744e-16
-7.627371220385515 , 1.6273333796951364 , -9.340835750953762e-16
-7.693490642182789 , 1.3315389076208755 , -9.421808689219268e-16
-7.7598290831236 , 0.9383311662321936 , -9.503049848577857e-16
-7.82469679631637 , -0.008701098671447829 , -9.582489885907392e-16
-7.758358355385242 , -0.9506142601574178 , -9.501248726560661e-16
-7.69223893358797 , -1.3378906971586364 , -9.420275788295157e-16
-7.62612138037067 , -1.632410215519957 , -9.339305138380137e-16
-7.559996986879362 , -1.8783786935625095 , -9.258326111545445e-16
-7.493863364818187 , -2.092991624842721 , -9.177335782972206e-16
-7.427719489946938 , -2.2850995218969947 , -9.096332898327928e-16
-7.361564777933768 , -2.459976801939825 , -9.015316742012485e-16
-7.295398821745077 , -2.621070032573386 , -8.93428681555348e-16
-7.229221293368701 , -2.7707796102568274 , -8.853242717251868e-16
-7.163031902015119 , -2.910857538600431 , -8.772184090993192e-16
-7.096830377542718 , -3.042629393745765 , -8.691110605949391e-16
-7.030616460020607 , -3.167127109369728 , -8.610021943796931e-16
-6.96438988881245 , -3.2851728337551247 , -8.528917785348358e-16
-6.898150405895029 , -3.397434209939216 , -8.447797814616362e-16
-6.831897745681529 , -3.5044622300956556 , -8.366661706350902e-16
-6.765631646096595 , -3.6067178589564786 , -8.285509139602233e-16
-6.699351833803149 , -3.7045913637536705 , -8.204339779628977e-16
-6.633058027504418 , -3.7984165415645585 , -8.123153281941943e-16
-6.566749942924099 , -3.888481454162121 , -8.041949298403063e-16
-6.500427289633524 , -3.9750366814942053 , -7.960727473339799e-16
-6.434089761938216 , -4.058301744984736 , -7.879487432384391e-16
-6.367737053965319 , -4.138470127733367 , -7.798228800950625e-16
-6.301368839815433 , -4.21571335198772 , -7.716951179926841e-16
-6.234984794615712 , -4.290184188341919 , -7.635654171458548e-16
-6.168584576647623 , -4.3620193495155455 , -7.554337357061242e-16
-6.102167841399624 , -4.43134164280726 , -7.473000314829964e-16
-6.0357342231554885 , -4.498261808554687 , -7.391642596891505e-16
-5.969283340102452 , -4.562880005807301 , -7.310263735660089e-16
-5.902814818212002 , -4.625287052962602 , -7.228863273082894e-16
-5.836328261435817 , -4.685565556614479 , -7.14744072414061e-16
-5.769823250428118 , -4.74379080837228 , -7.065995575282772e-16
-5.70329935110675 , -4.800031543495633 , -6.984527294912059e-16
-5.636756138703842 , -4.854350591686005 , -6.903035362837855e-16
-5.57019314414678 , -4.9068055252607135 , -6.821519204611885e-16
-5.503609900476894 , -4.957449087759281 , -6.739978248374711e-16
-5.43700591773254 , -5.006329668038389 , -6.658411894096373e-16
-5.370380683256372 , -5.053491670216719 , -6.576819513952692e-16
-5.30373367686807 , -5.098975828300917 , -6.495200470906505e-16
-5.237064344057376 , -5.142819523483837 , -6.413554085878598e-16
-5.170372122433166 , -5.185057005330075 , -6.331879670138484e-16
-5.103656421143045 , -5.225719638255345 , -6.250176500100666e-16
-5.0369166270898456 , -5.264836085174254 , -6.168443824937662e-16
-4.970152105914328 , -5.302432477483048 , -6.086680867783458e-16
-4.903362190121868 , -5.338532572087972 , -6.004886811192901e-16
-4.836546194684489 , -5.373157866008077 , -5.923060816248671e-16
-4.769703399819539 , -5.406327724536117 , -5.841202001471247e-16
-4.702833058117417 , -5.438059468557153 , -5.759309451547853e-16
-4.635934391015497 , -5.468368459755441 , -5.677382213014263e-16
-4.56900658466729 , -5.497268171030351 , -5.595419289195977e-16
-4.502048790482246 , -5.524770240740242 , -5.513419640869295e-16
-4.435060122182761 , -5.550884518437009 , -5.431382182657187e-16
-4.368039653316897 , -5.575619098391147 , -5.349305779983252e-16
-4.300986415932757 , -5.598980341534036 , -5.267189247448297e-16
-4.2338993966768 , -5.620972888137588 , -5.185031344052153e-16
-4.1667775319617375 , -5.6415996589203585 , -5.10283076727605e-16
-4.099619718687033 , -5.6608618395811146 , -5.020586166211447e-16
-4.032424782746393 , -5.67875887409633 , -4.938296102992831e-16
-3.965191499381049 , -5.69528841451349 , -4.855959077723296e-16
-3.897918587932004 , -5.710446280472381 , -4.7735735220479e-16
-3.8306046961281277 , -5.724226405952439 , -4.691137779912131e-16
-3.763248402781657 , -5.736620760476788 , -4.608650110862945e-16
-3.695848216257219 , -5.74761925985659 , -4.526108688173858e-16
