X,Y,Z
7.500961644777538e-17 , 4.2134786922472225 , -1.225
7.692689455868426e-17 , 4.497043044312834 , -1.2563115277358952
7.876321027516394e-17 , 4.609041194312896 , -1.2863008392297592
8.059447319776406e-17 , 4.694038649499658 , -1.316207632337374
8.242204824484586e-17 , 4.76477676134148 , -1.346054197867194
8.424637006704828e-17 , 4.826247423958974 , -1.3758476342028394
8.606766725333944e-17 , 4.881033734461666 , -1.4055916744854615
8.788609753724487e-17 , 4.930681868590203 , -1.43528889469902
8.970178706414e-17 , 4.976206079897569 , -1.4649413549538344
9.151484413132741e-17 , 5.01831521651847 , -1.4945508238790746
9.332536658137365e-17 , 5.057528365693001 , -1.5241188993651134
9.513344339292813e-17 , 5.094239480686317 , -1.5536470345435718
9.693915845010162e-17 , 5.128756204389147 , -1.583136599345941
9.874258957493948e-17 , 5.161324342282564 , -1.6125888647026705
1.0054381020239291e-16 , 5.1921441078261665 , -1.642005029897525
1.0234289084749197e-16 , 5.221381241740947 , -1.6713862465283391
1.0413989721864229e-16 , 5.24917480606249 , -1.700733587694812
1.0593489227749554e-16 , 5.2756429063956425 , -1.7300480816387473
1.077279365692539e-16 , 5.300886891949941 , -1.7593307171383339
1.0951908713813508e-16 , 5.324994507988036 , -1.7885824257963443
1.1130839871165327e-16 , 5.348042354579151 , -1.8178041013809125
1.1309592365379476e-16 , 5.370097781257936 , -1.846996599060832
1.1488171196537979e-16 , 5.391220385889197 , -1.8761607354114658
1.1666581195032285e-16 , 5.411463221381823 , -1.905297299295603
1.1844826944360758e-16 , 5.430873752454591 , -1.9344070392553325
1.2022912864173105e-16 , 5.449494658528458 , -1.9634906770742266
1.2200843116766264e-16 , 5.467364473463385 , -1.9925488925069605
1.237862190987997e-16 , 5.484518160029827 , -2.021582372729582
1.2556253076435894e-16 , 5.500987508451995 , -2.050591743705703
1.2733740367446343e-16 , 5.516801558500769 , -2.079577618022122
1.291108739997889e-16 , 5.5319869127932595 , -2.1085405863908013
1.3088297703837955e-16 , 5.54656801520777 , -2.13748122527255
1.326537453623566e-16 , 5.560567369859002 , -2.1664000666104757
1.3442321208847063e-16 , 5.574005777860043 , -2.195297651242159
1.3619140829915723e-16 , 5.586902484299484 , -2.224174486782295
1.379583641641024e-16 , 5.599275344884482 , -2.253031065939247
1.3972410790074327e-16 , 5.611140952191046 , -2.2818678495387346
1.4148866838281557e-16 , 5.622514774701034 , -2.310685309124647
1.4325207204046787e-16 , 5.633411232439213 , -2.339483876334067
1.4501434526451615e-16 , 5.643843810783293 , -2.368263982161727
1.4677551303018366e-16 , 5.653825129293983 , -2.397026034483975
1.485355993584917e-16 , 5.663367019399448 , -2.4257704255938606
1.5029462939999684e-16 , 5.672480599792728 , -2.454497566231142
1.5205262412996807e-16 , 5.681176299010178 , -2.483207798947958
1.53809607154073e-16 , 5.689463955728373 , -2.511901509254117
1.555655985105879e-16 , 5.69735282142938 , -2.540579024399504
1.573206201426688e-16 , 5.7048516393355975 , -2.569240702743053
1.5907469102850643e-16 , 5.71196865066898 , -2.5978868542221387
1.608278316248125e-16 , 5.718711656855533 , -2.6265178129202167
1.6258005990186692e-16 , 5.725088026831199 , -2.6551338723142295
1.6433139496633067e-16 , 5.731104746463799 , -2.683735344439631
1.6608185383308425e-16 , 5.736768426440143 , -2.712322507170507
1.6783145444523144e-16 , 5.7420853419426745 , -2.7408956535399795
1.6958021292731454e-16 , 5.747061440141587 , -2.7694550468818093
1.7132814602552825e-16 , 5.751702372256309 , -2.79800096068211
1.7307526940585958e-16 , 5.75601350273952 , -2.8265336507858647
1.7482159748931346e-16 , 5.7599999285430465 , -2.8550533527059567
1.7656714582037434e-16 , 5.7636665027058385 , -2.883560320303083
1.783119298833444e-16 , 5.767017839419919 , -2.912054806455087
1.8005596253727562e-16 , 5.770058321591087 , -2.940537021166227
1.8179925780203443e-16 , 5.77279212827529 , -2.969007193398295
1.8354182911305273e-16 , 5.775223236815288 , -2.997465542568546
1.8528368938079382e-16 , 5.777355434275794 , -3.025912279520847
1.8702485162813968e-16 , 5.779192328408151 , -3.054347616935
1.8876532652293913e-16 , 5.780737352811499 , -3.0827717290301972
1.9050512756705212e-16 , 5.781993787050769 , -3.1111848363085457
1.9224426613848674e-16 , 5.782964748594775 , -3.1395871245870186
1.9398275604368425e-16 , 5.783653209074364 , -3.167978819341913
1.957205930477184e-16 , 5.784061987523035 , -3.1963598514116347
1.9750875757748387e-16 , 5.784187046437383 , -3.225562794350129
2.0165418129777484e-16 , 5.783377693299725 , -3.293262701346614
2.057962527369542e-16 , 5.781036165428972 , -3.3609078614378864
2.099350972032042e-16 , 5.777190902510671 , -3.428500321061864
2.1407083363538836e-16 , 5.771867058414552 , -3.4960420226375932
2.1820357605515155e-16 , 5.765086767896342 , -3.56353482827985
2.223334325416233e-16 , 5.756869369215542 , -3.630980503054766
2.264605036760776e-16 , 5.747231609825136 , -3.6983806895792033
2.305848871285369e-16 , 5.736187825588806 , -3.7657369829256737
2.347066742353253e-16 , 5.723750076114264 , -3.8330508747295506
