X,Y,Z
1.225 , 4.2134786922472225 , 0.0
1.2563115277358952 , 4.497043044312834 , 0.0
1.2863008392297592 , 4.609041194312896 , 0.0
1.316207632337374 , 4.694038649499658 , 0.0
1.346054197867194 , 4.76477676134148 , 0.0
1.3758476342028394 , 4.826247423958974 , 0.0
1.4055916744854615 , 4.881033734461666 , 0.0
1.43528889469902 , 4.930681868590203 , 0.0
1.4649413549538344 , 4.976206079897569 , 0.0
1.4945508238790746 , 5.01831521651847 , 0.0
1.5241188993651134 , 5.057528365693001 , 0.0
1.5536470345435718 , 5.094239480686317 , 0.0
1.583136599345941 , 5.128756204389147 , 0.0
1.6125888647026705 , 5.161324342282564 , 0.0
1.642005029897525 , 5.1921441078261665 , 0.0
1.6713862465283391 , 5.221381241740947 , 0.0
1.700733587694812 , 5.24917480606249 , 0.0
1.7300480816387473 , 5.2756429063956425 , 0.0
1.7593307171383339 , 5.300886891949941 , 0.0
1.7885824257963443 , 5.324994507988036 , 0.0
1.8178041013809125 , 5.348042354579151 , 0.0
1.846996599060832 , 5.370097781257936 , 0.0
1.8761607354114658 , 5.391220385889197 , 0.0
1.905297299295603 , 5.411463221381823 , 0.0
1.9344070392553325 , 5.430873752454591 , 0.0
1.9634906770742266 , 5.449494658528458 , 0.0
1.9925488925069605 , 5.467364473463385 , 0.0
2.021582372729582 , 5.484518160029827 , 0.0
2.050591743705703 , 5.500987508451995 , 0.0
2.079577618022122 , 5.516801558500769 , 0.0
2.1085405863908013 , 5.5319869127932595 , 0.0
2.13748122527255 , 5.54656801520777 , 0.0
2.1664000666104757 , 5.560567369859002 , 0.0
2.195297651242159 , 5.574005777860043 , 0.0
2.224174486782295 , 5.586902484299484 , 0.0
2.253031065939247 , 5.599275344884482 , 0.0
2.2818678495387346 , 5.611140952191046 , 0.0
2.310685309124647 , 5.622514774701034 , 0.0
2.339483876334067 , 5.633411232439213 , 0.0
2.368263982161727 , 5.643843810783293 , 0.0
2.397026034483975 , 5.653825129293983 , 0.0
2.4257704255938606 , 5.663367019399448 , 0.0
2.454497566231142 , 5.672480599792728 , 0.0
2.483207798947958 , 5.681176299010178 , 0.0
2.511901509254117 , 5.689463955728373 , 0.0
2.540579024399504 , 5.69735282142938 , 0.0
2.569240702743053 , 5.7048516393355975 , 0.0
2.5978868542221387 , 5.71196865066898 , 0.0
2.6265178129202167 , 5.718711656855533 , 0.0
2.6551338723142295 , 5.725088026831199 , 0.0
2.683735344439631 , 5.731104746463799 , 0.0
2.712322507170507 , 5.736768426440143 , 0.0
2.7408956535399795 , 5.7420853419426745 , 0.0
2.7694550468818093 , 5.747061440141587 , 0.0
2.79800096068211 , 5.751702372256309 , 0.0
2.8265336507858647 , 5.75601350273952 , 0.0
2.8550533527059567 , 5.7599999285430465 , 0.0
2.883560320303083 , 5.7636665027058385 , 0.0
2.912054806455087 , 5.767017839419919 , 0.0
2.940537021166227 , 5.770058321591087 , 0.0
2.969007193398295 , 5.77279212827529 , 0.0
2.997465542568546 , 5.775223236815288 , 0.0
3.025912279520847 , 5.777355434275794 , 0.0
3.054347616935 , 5.779192328408151 , 0.0
3.0827717290301972 , 5.780737352811499 , 0.0
3.1111848363085457 , 5.781993787050769 , 0.0
3.1395871245870186 , 5.782964748594775 , 0.0
3.167978819341913 , 5.783653209074364 , 0.0
3.1963598514116347 , 5.784061987523035 , 0.0
3.225562794350129 , 5.784187046437383 , 0.0
3.293262701346614 , 5.783377693299725 , 0.0
3.3609078614378864 , 5.781036165428972 , 0.0
3.428500321061864 , 5.777190902510671 , 0.0
3.4960420226375932 , 5.771867058414552 , 0.0
3.56353482827985 , 5.765086767896342 , 0.0
3.630980503054766 , 5.756869369215542 , 0.0
3.6983806895792033 , 5.747231609825136 , 0.0
3.7657369829256737 , 5.736187825588806 , 0.0
3.8330508747295506 , 5.723750076114264 , 0.0
3.9003237861785953 , 5.709928278326252 , 0.0
3.967557069543939 , 5.694730309811762 , 0.0
4.034752005484579 , 5.6781620978443215 , 0.0
4.101909818759284 , 5.660227692211748 , 0.0
4.169031683474346 , 5.640929318879797 , 0.0
4.2361187027303036 , 5.620267427461098 , 0.0
4.303171940114442 , 5.5982407251771225 , 0.0
4.370192408980308 , 5.574846194677013 , 0.0
4.437181077279792 , 5.550079104232296 , 0.0
4.504138871464836 , 5.523933005939698 , 0.0
4.571066677813044 , 5.496399723235484 , 0.0
4.637965344914964 , 5.467469327863498 , 0.0
4.704835686617085 , 5.437130105449577 , 0.0
4.771678481482036 , 5.405368510769012 , 0.0
4.838494476919415 , 5.37216911081811 , 0.0
4.905284392711874 , 5.337514513856892 , 0.0
4.9720489138873925 , 5.30138528940166 , 0.0
5.038788707940591 , 5.263759867269638 , 0.0
5.105504409230713 , 5.224614426714723 , 0.0
5.172196630854922 , 5.18392276622837 , 0.0
5.238865963665617 , 5.141656152904121 , 0.0
5.305512970053919 , 5.09778315573419 , 0.0
5.372138204530087 , 5.05226944346103 , 0.0
5.43874218727444 , 5.005077568955675 , 0.0
5.505325430944325 , 4.956166711033025 , 0.0
5.571888425501389 , 4.905492385316531 , 0.0
5.638431637904297 , 4.853006119143121 , 0.0
5.704955537225663 , 4.798655059326046 , 0.0
5.771460548233364 , 4.742381555214626 , 0.0
5.837947105009549 , 4.684122646505488 , 0.0
5.904415626899997 , 4.623809476636336 , 0.0
5.970866509953035 , 4.561366629586637 , 0.0
6.037300128197171 , 4.496711361000839 , 0.0
6.10371686344517 , 4.429752668945328 , 0.0
6.170117081413258 , 4.360390213458705 , 0.0
6.236501126612979 , 4.288513056216278 , 0.0
